N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
878,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1397.3,3.388,34.44
879,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1399.4,3.384,34.442
880,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1402.9,3.371,34.444
881,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1407.8,3.361,34.446
882,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1413.0,3.353,34.447
883,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1417.9,3.334,34.451
884,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1422.7,3.325,34.452
885,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1428.1,3.315,34.455
886,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1433.1,3.309,34.456
887,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1438.1,3.306,34.457
888,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1443.1,3.3,34.458
889,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1448.0,3.287,34.458
890,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1453.0,3.262,34.459
891,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1457.9,3.247,34.459
892,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1463.0,3.241,34.46
893,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1467.9,3.238,34.46
894,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1472.8,3.226,34.462
895,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1477.9,3.197,34.467
896,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1482.9,3.175,34.471
897,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1487.9,3.159,34.475
898,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1492.9,3.151,34.476
899,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1497.8,3.138,34.48
900,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1502.9,3.127,34.482
901,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1507.6,3.116,34.486
902,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1512.8,3.112,34.487
903,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1518.0,3.103,34.49
904,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1522.7,3.096,34.492
905,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1527.9,3.088,34.494
906,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1533.2,3.084,34.495
907,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1538.1,3.069,34.497
908,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1543.1,3.057,34.5
909,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1548.0,3.046,34.503
910,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1552.9,3.038,34.505
911,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1558.0,3.035,34.508
912,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1562.8,3.029,34.51
913,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1567.7,3.021,34.513
914,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1572.8,3.016,34.515
915,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1577.9,3.009,34.517
916,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1582.8,3.001,34.519
917,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1587.7,2.994,34.522
918,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1592.8,2.987,34.524
919,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1597.8,2.98,34.526
920,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1602.8,2.971,34.529
921,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1607.9,2.961,34.532
922,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1613.1,2.954,34.534
923,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1617.8,2.951,34.535
924,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1622.6,2.948,34.536
925,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1627.8,2.943,34.538
926,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1633.0,2.933,34.54
927,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1637.7,2.927,34.542
928,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1642.8,2.915,34.546
929,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1647.9,2.91,34.548
930,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1653.0,2.904,34.55
931,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1658.1,2.898,34.551
932,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1662.7,2.89,34.554
933,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1667.7,2.882,34.555
934,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1672.8,2.876,34.557
935,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1677.8,2.87,34.559
936,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1683.1,2.865,34.561
937,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1688.0,2.859,34.564
938,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1692.9,2.854,34.566
939,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1698.1,2.846,34.568
940,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1702.9,2.838,34.571
941,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1707.6,2.829,34.573
942,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1712.8,2.824,34.576
943,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1717.9,2.819,34.577
944,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1723.0,2.812,34.58
945,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1728.1,2.802,34.584
946,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1733.2,2.797,34.585
947,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1738.0,2.788,34.589
948,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1742.9,2.783,34.591
949,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1748.1,2.78,34.592
950,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1753.0,2.773,34.594
951,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1757.9,2.765,34.597
952,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1762.8,2.758,34.6
953,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1767.7,2.752,34.602
954,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1772.7,2.749,34.603
955,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1777.9,2.743,34.605
956,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1783.2,2.734,34.609
957,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1788.0,2.727,34.612
958,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1793.1,2.719,34.615
959,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1797.9,2.717,34.616
960,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1802.7,2.71,34.619
961,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1807.6,2.706,34.621
962,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1812.6,2.7,34.624
963,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1817.8,2.692,34.627
964,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1823.1,2.686,34.629
965,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1828.1,2.684,34.63
966,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1833.0,2.682,34.631
967,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1838.1,2.68,34.632
968,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1842.8,2.679,34.632
969,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1847.5,2.677,34.633
970,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1852.8,2.676,34.634
971,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1858.3,2.671,34.635
972,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1863.2,2.666,34.638
973,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1868.1,2.662,34.639
974,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1873.0,2.657,34.641
975,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1878.0,2.649,34.644
976,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1883.0,2.647,34.645
977,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1888.0,2.642,34.647
978,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1893.1,2.639,34.648
979,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1898.1,2.634,34.65
980,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1903.2,2.63,34.651
981,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1907.8,2.625,34.653
982,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1912.5,2.622,34.654
983,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1917.6,2.618,34.656
984,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1922.7,2.614,34.658
985,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1928.2,2.612,34.659
986,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1933.2,2.611,34.66
987,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1938.0,2.605,34.662
988,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1942.8,2.598,34.664
989,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1947.7,2.593,34.666
990,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1952.6,2.591,34.666
991,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1957.7,2.588,34.668
992,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1962.7,2.584,34.669
993,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1967.8,2.579,34.671
994,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1972.9,2.569,34.675
995,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1978.1,2.562,34.678
996,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1983.0,2.557,34.679
997,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1987.9,2.554,34.68
998,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1992.9,2.549,34.682
999,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,1998.0,2.544,34.683
1000,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,2003.1,2.539,34.685
1001,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,2008.1,2.534,34.686
1002,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,2013.1,2.531,34.687
1003,-39.845533333333336,89.079075,2025-04-01 18:44:30,77,2903768,2016.3,2.53,34.688
