N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
310,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,612.04,11.507,35.573
311,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,614.08,11.472,35.569
312,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,616.04,11.442,35.566
313,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,618.0,11.409,35.561
314,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,619.96,11.403,35.56
315,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,621.96,11.391,35.559
316,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,624.0,11.368,35.556
317,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,625.96,11.354,35.554
318,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,627.92,11.351,35.554
319,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,629.96,11.344,35.553
320,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,631.96,11.335,35.552
321,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,633.92,11.324,35.55
322,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,635.96,11.303,35.548
323,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,638.04,11.279,35.545
324,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,640.04,11.255,35.542
325,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,642.0,11.222,35.537
326,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,644.0,11.16,35.532
327,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,646.0,11.116,35.526
328,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,647.96,11.042,35.52
329,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,650.04,11.022,35.518
330,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,652.04,10.996,35.516
331,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,654.04,10.974,35.514
332,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,656.08,10.955,35.51
333,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,658.04,10.947,35.507
334,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,660.0,10.939,35.506
335,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,662.04,10.903,35.5
336,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,664.0,10.897,35.499
337,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,666.0,10.903,35.499
338,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,668.0,10.893,35.498
339,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,669.96,10.844,35.494
340,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,671.96,10.814,35.49
341,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,673.96,10.773,35.485
342,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,676.0,10.737,35.477
343,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,678.04,10.672,35.47
344,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,680.04,10.614,35.461
345,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,682.04,10.61,35.462
346,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,684.04,10.573,35.461
347,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,685.96,10.522,35.453
348,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,687.92,10.459,35.446
349,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,689.92,10.441,35.444
350,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,691.96,10.424,35.444
351,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,694.0,10.375,35.441
352,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,696.0,10.303,35.434
353,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,698.04,10.257,35.427
354,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,700.04,10.228,35.423
355,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,701.96,10.199,35.418
356,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,704.0,10.177,35.415
357,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,706.04,10.156,35.411
358,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,708.04,10.13,35.408
359,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,709.96,10.116,35.405
360,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,711.88,10.095,35.402
361,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,713.92,10.056,35.398
362,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,716.0,10.033,35.394
363,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,718.0,10.029,35.393
364,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,720.0,10.017,35.392
365,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,722.0,9.947,35.384
366,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,723.92,9.822,35.369
367,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,726.0,9.765,35.358
368,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,728.0,9.719,35.352
369,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,729.92,9.688,35.346
370,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,731.92,9.661,35.342
371,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,734.0,9.58,35.333
372,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,736.08,9.511,35.325
373,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,738.08,9.489,35.322
374,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,740.12,9.482,35.321
375,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,742.04,9.477,35.32
376,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,744.04,9.474,35.32
377,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,746.0,9.468,35.319
378,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,747.92,9.463,35.317
379,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,749.96,9.421,35.314
380,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,752.04,9.371,35.308
381,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,754.0,9.339,35.304
382,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,756.04,9.323,35.302
383,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,758.04,9.319,35.301
384,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,760.0,9.317,35.3
385,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,761.92,9.302,35.299
386,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,764.0,9.284,35.297
387,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,765.96,9.271,35.295
388,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,768.0,9.234,35.291
389,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,770.04,9.184,35.285
390,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,772.0,9.155,35.281
391,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,774.0,9.127,35.277
392,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,776.04,9.1,35.275
393,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,778.08,9.072,35.271
394,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,780.0,9.045,35.269
395,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,782.0,9.018,35.266
396,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,783.96,9.002,35.264
397,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,785.88,8.988,35.263
398,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,787.96,8.964,35.26
399,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,790.04,8.916,35.254
400,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,792.04,8.912,35.253
401,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,794.0,8.894,35.251
402,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,796.04,8.826,35.244
403,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,798.04,8.803,35.239
404,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,800.0,8.79,35.237
405,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,801.96,8.776,35.235
406,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,803.92,8.742,35.231
407,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,806.0,8.706,35.226
408,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,808.0,8.682,35.223
409,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,809.92,8.67,35.22
410,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,811.96,8.667,35.22
411,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,814.0,8.636,35.217
412,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,816.04,8.626,35.214
413,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,817.96,8.615,35.214
414,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,819.88,8.565,35.208
415,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,821.92,8.555,35.206
416,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,823.96,8.544,35.204
417,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,825.96,8.511,35.202
418,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,827.92,8.48,35.196
419,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,829.96,8.458,35.194
420,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,832.04,8.41,35.189
421,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,834.04,8.361,35.184
422,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,836.0,8.325,35.18
423,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,838.0,8.286,35.175
424,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,840.0,8.247,35.172
425,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,842.04,8.225,35.167
426,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,844.04,8.189,35.166
427,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,846.04,8.141,35.16
428,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,847.96,8.109,35.157
429,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,849.96,8.031,35.152
430,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,852.0,8.013,35.148
431,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,853.96,8.005,35.147
432,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,855.96,7.999,35.146
433,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,858.0,7.99,35.145
434,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,859.92,7.959,35.143
435,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,861.96,7.918,35.138
436,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,863.96,7.896,35.136
437,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,866.0,7.889,35.134
438,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,868.0,7.887,35.134
439,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,869.92,7.874,35.134
440,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,871.92,7.862,35.134
441,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,874.0,7.86,35.134
442,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,875.96,7.856,35.134
443,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,877.96,7.85,35.134
444,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,880.0,7.789,35.129
445,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,882.04,7.747,35.123
446,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,884.04,7.725,35.119
447,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,886.04,7.714,35.118
448,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,887.96,7.706,35.117
449,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,889.96,7.669,35.115
450,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,892.04,7.647,35.113
451,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,893.96,7.629,35.112
452,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,896.0,7.604,35.109
453,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,898.04,7.579,35.107
454,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,900.08,7.545,35.103
455,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,902.04,7.506,35.099
456,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,903.96,7.462,35.093
457,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,905.92,7.376,35.086
458,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,907.96,7.332,35.079
459,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,909.96,7.302,35.075
460,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,912.0,7.28,35.072
461,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,914.04,7.275,35.071
462,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,916.04,7.269,35.07
463,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,918.04,7.266,35.07
464,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,920.04,7.251,35.068
465,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,922.04,7.225,35.067
466,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,924.04,7.183,35.062
467,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,926.04,7.152,35.06
468,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,928.0,7.115,35.058
469,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,930.0,7.088,35.055
470,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,932.04,7.048,35.051
471,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,933.92,7.023,35.049
472,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,936.0,7.002,35.047
473,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,938.04,6.98,35.046
474,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,939.96,6.955,35.044
475,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,941.96,6.951,35.044
476,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,943.96,6.948,35.045
477,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,946.04,6.945,35.045
478,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,948.04,6.941,35.044
479,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,950.0,6.928,35.044
480,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,952.04,6.914,35.043
481,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,954.08,6.911,35.043
482,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,956.04,6.904,35.044
483,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,958.0,6.892,35.043
484,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,959.96,6.875,35.044
485,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,961.96,6.84,35.041
486,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,963.96,6.821,35.039
487,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,966.04,6.808,35.038
488,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,968.08,6.797,35.037
489,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,969.96,6.756,35.035
490,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,971.96,6.717,35.033
491,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,974.04,6.71,35.032
492,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,976.04,6.681,35.031
493,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,978.0,6.654,35.031
494,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,979.96,6.633,35.032
495,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,982.0,6.622,35.032
496,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,984.0,6.604,35.031
497,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,986.0,6.57,35.03
498,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,988.04,6.548,35.028
499,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,989.92,6.538,35.028
500,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,992.0,6.53,35.028
501,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,994.04,6.522,35.027
502,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,995.92,6.52,35.027
503,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,997.96,6.515,35.026
504,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1000.04,6.507,35.025
505,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1002.04,6.485,35.025
506,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1004.0,6.466,35.024
507,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1006.0,6.46,35.023
508,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1007.96,6.458,35.024
509,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1009.96,6.45,35.024
510,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1011.92,6.435,35.024
511,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1013.96,6.42,35.023
512,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1016.0,6.409,35.023
513,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1017.96,6.391,35.023
514,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1020.04,6.385,35.023
515,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1022.08,6.382,35.023
516,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1024.0,6.38,35.023
517,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1026.04,6.378,35.023
518,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1028.0,6.372,35.023
519,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1029.96,6.36,35.023
520,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1032.0,6.35,35.023
521,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1034.04,6.338,35.023
522,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1036.04,6.322,35.023
523,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1037.96,6.315,35.024
524,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1039.92,6.311,35.023
525,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1042.04,6.304,35.023
526,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1044.0,6.292,35.023
527,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1046.0,6.286,35.022
528,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1048.04,6.286,35.023
529,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1050.0,6.282,35.023
530,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1052.04,6.279,35.023
531,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1054.04,6.277,35.022
532,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1056.0,6.273,35.023
533,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1058.0,6.269,35.022
534,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1059.96,6.263,35.023
535,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1061.92,6.252,35.024
536,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1063.96,6.255,35.025
537,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1066.0,6.256,35.025
538,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1068.0,6.256,35.026
539,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1069.96,6.255,35.026
540,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1071.92,6.254,35.026
541,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1073.96,6.251,35.026
542,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1076.04,6.238,35.025
543,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1078.08,6.223,35.025
544,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1080.0,6.214,35.024
545,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1082.0,6.203,35.024
546,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1083.96,6.188,35.022
547,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1086.0,6.148,35.02
548,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1088.0,6.132,35.019
549,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1090.0,6.128,35.019
550,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1092.0,6.122,35.018
551,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1093.96,6.121,35.018
552,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1095.92,6.114,35.017
553,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1098.0,6.103,35.017
554,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1100.0,6.09,35.017
555,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1102.04,6.08,35.016
556,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1104.04,6.072,35.016
557,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1105.96,6.067,35.016
558,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1108.0,6.063,35.016
559,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1110.04,6.061,35.016
560,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1112.0,6.057,35.016
561,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1114.0,6.037,35.016
562,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1116.04,6.025,35.015
563,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1118.08,6.018,35.015
564,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1120.04,5.997,35.014
565,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1122.0,5.982,35.012
566,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1124.04,5.968,35.011
567,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1126.04,5.956,35.01
568,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1128.0,5.948,35.009
569,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1129.96,5.944,35.009
570,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1132.04,5.937,35.009
571,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1134.04,5.932,35.008
572,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1136.04,5.928,35.008
573,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1138.0,5.926,35.008
574,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1140.04,5.923,35.008
575,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1142.0,5.909,35.008
576,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1144.04,5.888,35.007
577,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1146.04,5.877,35.009
578,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1147.96,5.867,35.008
579,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1149.96,5.86,35.008
580,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1151.96,5.851,35.007
581,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1154.08,5.835,35.008
582,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1156.0,5.83,35.007
583,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1158.08,5.828,35.007
584,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1160.08,5.825,35.007
585,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1162.04,5.818,35.008
586,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1163.96,5.801,35.008
587,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1165.96,5.784,35.009
588,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1168.04,5.778,35.009
589,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1170.04,5.771,35.009
590,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1171.96,5.76,35.009
591,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1174.0,5.747,35.008
592,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1176.0,5.736,35.008
593,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1178.0,5.727,35.009
594,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1180.04,5.717,35.009
595,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1182.0,5.714,35.009
596,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1184.0,5.71,35.009
597,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1186.04,5.709,35.009
598,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1187.92,5.708,35.009
599,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1190.0,5.707,35.009
600,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1192.04,5.706,35.009
601,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1194.0,5.703,35.009
602,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1195.96,5.701,35.009
603,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1197.92,5.697,35.009
604,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1199.96,5.684,35.01
605,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1202.04,5.664,35.01
606,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1203.96,5.658,35.01
607,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1206.0,5.655,35.011
608,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1208.0,5.652,35.011
609,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1210.0,5.65,35.011
610,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1212.04,5.649,35.011
611,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1213.96,5.648,35.011
612,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1216.0,5.648,35.011
613,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1218.0,5.646,35.011
614,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1220.0,5.643,35.011
615,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1221.96,5.632,35.012
616,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1224.0,5.609,35.014
617,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1226.0,5.605,35.013
618,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1228.0,5.602,35.014
619,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1230.0,5.599,35.014
620,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1232.04,5.595,35.014
621,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1234.0,5.59,35.015
622,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1235.92,5.587,35.014
